CaseID,ActivityName,StartTime,CompleteTime,REG_DATE,AmountReq,ResourceID,ActivityID,Duration
182708,O_SENT,2011-11-08 11:02:23.056,2011-11-08 11:02:23.056,2011/11/07 09:42:16.110,40000,R11169,O5,0.0
182708,O_SENT,2011-11-08 11:02:23.056,2011-11-08 11:02:23.056,2011/11/07 09:42:16.110,40000,R11169,O5,0.0
179899,O_SENT_BACK,2011-11-08 11:14:17.868,2011-11-08 11:14:17.868,2011/10/26 07:42:37.713,3500,R10899,O6,0.0
179899,O_SENT_BACK,2011-11-08 11:14:17.868,2011-11-08 11:14:17.868,2011/10/26 07:42:37.713,3500,R10899,O6,0.0
182897,O_SELECTED,2011-11-08 11:28:46.923,2011-11-08 11:28:46.923,2011/11/07 18:14:09.722,10000,R11189,O4,0.0
182897,O_CREATED,2011-11-08 11:28:48.037,2011-11-08 11:28:48.037,2011/11/07 18:14:09.722,10000,R11189,O2,0.0
182897,O_SENT,2011-11-08 11:28:48.066,2011-11-08 11:28:48.066,2011/11/07 18:14:09.722,10000,R11189,O5,0.0
182897,O_SENT,2011-11-08 11:28:48.066,2011-11-08 11:28:48.066,2011/11/07 18:14:09.722,10000,R11189,O5,0.0
182897,O_CANCELLED,2011-11-08 11:32:36.203,2011-11-08 11:32:36.203,2011/11/07 18:14:09.722,10000,R11189,O1,0.0
182897,O_SELECTED,2011-11-08 11:32:36.203,2011-11-08 11:32:36.203,2011/11/07 18:14:09.722,10000,R11189,O4,0.0
182897,O_CREATED,2011-11-08 11:32:37.564,2011-11-08 11:32:37.564,2011/11/07 18:14:09.722,10000,R11189,O2,0.0
182897,O_SENT,2011-11-08 11:32:37.606,2011-11-08 11:32:37.606,2011/11/07 18:14:09.722,10000,R11189,O5,0.0
182897,O_SENT,2011-11-08 11:32:37.606,2011-11-08 11:32:37.606,2011/11/07 18:14:09.722,10000,R11189,O5,0.0
178215,O_SELECTED,2011-11-08 11:34:16.049,2011-11-08 11:34:16.049,2011/10/19 14:04:33.801,8000,R10859,O4,0.0
178215,O_CREATED,2011-11-08 11:34:17.055,2011-11-08 11:34:17.055,2011/10/19 14:04:33.801,8000,R10859,O2,0.0
178215,O_SENT,2011-11-08 11:34:17.090,2011-11-08 11:34:17.090,2011/10/19 14:04:33.801,8000,R10859,O5,0.0
178215,O_SENT,2011-11-08 11:34:17.090,2011-11-08 11:34:17.090,2011/10/19 14:04:33.801,8000,R10859,O5,0.0
179989,O_DECLINED,2011-11-08 11:47:00.228,2011-11-08 11:47:00.228,2011/10/26 14:42:59.117,30000,R10138,O3,0.0
183040,O_SELECTED,2011-11-08 11:49:32.325,2011-11-08 11:49:32.325,2011/11/08 11:41:54.042,40000,R10880,O4,0.0
183040,O_CREATED,2011-11-08 11:49:33.346,2011-11-08 11:49:33.346,2011/11/08 11:41:54.042,40000,R10880,O2,0.0
183040,O_SENT,2011-11-08 11:49:33.377,2011-11-08 11:49:33.377,2011/11/08 11:41:54.042,40000,R10880,O5,0.0
183040,O_SENT,2011-11-08 11:49:33.377,2011-11-08 11:49:33.377,2011/11/08 11:41:54.042,40000,R10880,O5,0.0
183040,O_CANCELLED,2011-11-08 11:50:21.803,2011-11-08 11:50:21.803,2011/11/08 11:41:54.042,40000,R10880,O1,0.0
183040,O_SELECTED,2011-11-08 11:50:21.803,2011-11-08 11:50:21.803,2011/11/08 11:41:54.042,40000,R10880,O4,0.0
183040,O_CREATED,2011-11-08 11:50:23.473,2011-11-08 11:50:23.473,2011/11/08 11:41:54.042,40000,R10880,O2,0.0
183040,O_SENT,2011-11-08 11:50:23.512,2011-11-08 11:50:23.512,2011/11/08 11:41:54.042,40000,R10880,O5,0.0
183040,O_SENT,2011-11-08 11:50:23.512,2011-11-08 11:50:23.512,2011/11/08 11:41:54.042,40000,R10880,O5,0.0
179998,O_ACCEPTED,2011-11-08 11:56:40.351,2011-11-08 11:56:40.351,2011/10/26 15:01:11.742,15000,R10629,O0,0.0
174722,O_ACCEPTED,2011-11-08 12:01:41.136,2011-11-08 12:01:41.136,2011/10/05 13:50:58.652,17000,R10138,O0,0.0
182951,O_SELECTED,2011-11-08 12:13:20.623,2011-11-08 12:13:20.623,2011/11/07 20:58:15.989,4000,R10982,O4,0.0
182951,O_CREATED,2011-11-08 12:13:23.189,2011-11-08 12:13:23.189,2011/11/07 20:58:15.989,4000,R10982,O2,0.0
182951,O_SENT,2011-11-08 12:13:23.217,2011-11-08 12:13:23.217,2011/11/07 20:58:15.989,4000,R10982,O5,0.0
182951,O_SENT,2011-11-08 12:13:23.217,2011-11-08 12:13:23.217,2011/11/07 20:58:15.989,4000,R10982,O5,0.0
182614,O_SELECTED,2011-11-08 12:13:41.695,2011-11-08 12:13:41.695,2011/11/06 16:48:40.705,20000,R11189,O4,0.0
182614,O_CREATED,2011-11-08 12:13:43.190,2011-11-08 12:13:43.190,2011/11/06 16:48:40.705,20000,R11189,O2,0.0
182614,O_SENT,2011-11-08 12:13:43.218,2011-11-08 12:13:43.218,2011/11/06 16:48:40.705,20000,R11189,O5,0.0
182614,O_SENT,2011-11-08 12:13:43.218,2011-11-08 12:13:43.218,2011/11/06 16:48:40.705,20000,R11189,O5,0.0
176840,O_SELECTED,2011-11-08 12:21:00.338,2011-11-08 12:21:00.338,2011/10/13 21:55:22.247,50000,R10859,O4,0.0
176840,O_CANCELLED,2011-11-08 12:21:00.338,2011-11-08 12:21:00.338,2011/10/13 21:55:22.247,50000,R10859,O1,0.0
176840,O_CREATED,2011-11-08 12:21:01.473,2011-11-08 12:21:01.473,2011/10/13 21:55:22.247,50000,R10859,O2,0.0
176840,O_SENT,2011-11-08 12:21:01.508,2011-11-08 12:21:01.508,2011/10/13 21:55:22.247,50000,R10859,O5,0.0
176840,O_SENT,2011-11-08 12:21:01.508,2011-11-08 12:21:01.508,2011/10/13 21:55:22.247,50000,R10859,O5,0.0
176632,O_CANCELLED,2011-11-08 12:23:00.507,2011-11-08 12:23:00.507,2011/10/13 00:57:35.630,5000,R11202,O1,0.0
179899,O_ACCEPTED,2011-11-08 12:26:45.501,2011-11-08 12:26:45.501,2011/10/26 07:42:37.713,3500,R10809,O0,0.0
181631,O_SELECTED,2011-11-08 12:27:36.253,2011-11-08 12:27:36.253,2011/11/02 13:18:50.408,9000,R11169,O4,0.0
181631,O_CANCELLED,2011-11-08 12:27:36.253,2011-11-08 12:27:36.253,2011/11/02 13:18:50.408,9000,R11169,O1,0.0
181631,O_CREATED,2011-11-08 12:27:37.309,2011-11-08 12:27:37.309,2011/11/02 13:18:50.408,9000,R11169,O2,0.0
181631,O_SENT,2011-11-08 12:27:37.344,2011-11-08 12:27:37.344,2011/11/02 13:18:50.408,9000,R11169,O5,0.0
181631,O_SENT,2011-11-08 12:27:37.344,2011-11-08 12:27:37.344,2011/11/02 13:18:50.408,9000,R11169,O5,0.0
183037,O_SELECTED,2011-11-08 12:31:35.755,2011-11-08 12:31:35.755,2011/11/08 11:20:52.966,20000,R11189,O4,0.0
183037,O_CREATED,2011-11-08 12:31:37.557,2011-11-08 12:31:37.557,2011/11/08 11:20:52.966,20000,R11189,O2,0.0
183037,O_SENT,2011-11-08 12:31:37.595,2011-11-08 12:31:37.595,2011/11/08 11:20:52.966,20000,R11189,O5,0.0
183037,O_SENT,2011-11-08 12:31:37.595,2011-11-08 12:31:37.595,2011/11/08 11:20:52.966,20000,R11189,O5,0.0
180298,O_ACCEPTED,2011-11-08 12:37:15.375,2011-11-08 12:37:15.375,2011/10/27 16:31:28.943,30000,R10138,O0,0.0
180583,O_DECLINED,2011-11-08 12:48:10.151,2011-11-08 12:48:10.151,2011/10/28 19:32:07.502,10000,R10138,O3,0.0
175344,O_ACCEPTED,2011-11-08 12:48:19.186,2011-11-08 12:48:19.186,2011/10/07 14:04:54.360,15000,R10972,O0,0.0
177624,O_CANCELLED,2011-11-08 12:51:15.112,2011-11-08 12:51:15.112,2011/10/17 19:46:04.976,22500,R10982,O1,0.0
177624,O_SELECTED,2011-11-08 12:51:15.112,2011-11-08 12:51:15.112,2011/10/17 19:46:04.976,22500,R10982,O4,0.0
177624,O_CREATED,2011-11-08 12:51:16.901,2011-11-08 12:51:16.901,2011/10/17 19:46:04.976,22500,R10982,O2,0.0
177624,O_SENT,2011-11-08 12:51:16.978,2011-11-08 12:51:16.978,2011/10/17 19:46:04.976,22500,R10982,O5,0.0
177624,O_SENT,2011-11-08 12:51:16.978,2011-11-08 12:51:16.978,2011/10/17 19:46:04.976,22500,R10982,O5,0.0
177624,O_CANCELLED,2011-11-08 12:53:58.470,2011-11-08 12:53:58.470,2011/10/17 19:46:04.976,22500,R10982,O1,0.0
183049,O_SELECTED,2011-11-08 12:55:18.850,2011-11-08 12:55:18.850,2011/11/08 12:41:43.499,20000,R10859,O4,0.0
183049,O_CREATED,2011-11-08 12:55:20.192,2011-11-08 12:55:20.192,2011/11/08 12:41:43.499,20000,R10859,O2,0.0
183049,O_SENT,2011-11-08 12:55:20.226,2011-11-08 12:55:20.226,2011/11/08 12:41:43.499,20000,R10859,O5,0.0
183049,O_SENT,2011-11-08 12:55:20.226,2011-11-08 12:55:20.226,2011/11/08 12:41:43.499,20000,R10859,O5,0.0
174872,O_SELECTED,2011-11-08 13:01:52.832,2011-11-08 13:01:52.832,2011/10/05 18:47:11.468,18000,R10982,O4,0.0
174872,O_CANCELLED,2011-11-08 13:01:52.832,2011-11-08 13:01:52.832,2011/10/05 18:47:11.468,18000,R10982,O1,0.0
174872,O_CREATED,2011-11-08 13:01:55.183,2011-11-08 13:01:55.183,2011/10/05 18:47:11.468,18000,R10982,O2,0.0
174872,O_SENT,2011-11-08 13:01:55.214,2011-11-08 13:01:55.214,2011/10/05 18:47:11.468,18000,R10982,O5,0.0
174872,O_SENT,2011-11-08 13:01:55.214,2011-11-08 13:01:55.214,2011/10/05 18:47:11.468,18000,R10982,O5,0.0
183031,O_SELECTED,2011-11-08 13:10:53.236,2011-11-08 13:10:53.236,2011/11/08 10:58:06.364,34000,R10982,O4,0.0
183031,O_CREATED,2011-11-08 13:10:54.440,2011-11-08 13:10:54.440,2011/11/08 10:58:06.364,34000,R10982,O2,0.0
183031,O_SENT,2011-11-08 13:10:54.469,2011-11-08 13:10:54.469,2011/11/08 10:58:06.364,34000,R10982,O5,0.0
183031,O_SENT,2011-11-08 13:10:54.469,2011-11-08 13:10:54.469,2011/11/08 10:58:06.364,34000,R10982,O5,0.0
181258,O_ACCEPTED,2011-11-08 13:27:21.602,2011-11-08 13:27:21.602,2011/11/01 11:12:48.153,6000,R10972,O0,0.0
180424,O_DECLINED,2011-11-08 13:50:42.138,2011-11-08 13:50:42.138,2011/10/28 00:48:55.096,8000,R10972,O3,0.0
180694,O_DECLINED,2011-11-08 13:59:24.819,2011-11-08 13:59:24.819,2011/10/29 17:56:53.278,10000,R11049,O3,0.0
183088,O_SELECTED,2011-11-08 14:02:11.629,2011-11-08 14:02:11.629,2011/11/08 13:56:32.619,29500,R10889,O4,0.0
183088,O_CREATED,2011-11-08 14:02:12.906,2011-11-08 14:02:12.906,2011/11/08 13:56:32.619,29500,R10889,O2,0.0
183088,O_SENT,2011-11-08 14:02:12.949,2011-11-08 14:02:12.949,2011/11/08 13:56:32.619,29500,R10889,O5,0.0
183088,O_SENT,2011-11-08 14:02:12.949,2011-11-08 14:02:12.949,2011/11/08 13:56:32.619,29500,R10889,O5,0.0
182254,O_SELECTED,2011-11-08 14:12:58.944,2011-11-08 14:12:58.944,2011/11/04 15:59:00.189,16500,R10982,O4,0.0
182254,O_CANCELLED,2011-11-08 14:12:58.944,2011-11-08 14:12:58.944,2011/11/04 15:59:00.189,16500,R10982,O1,0.0
182254,O_CREATED,2011-11-08 14:12:59.961,2011-11-08 14:12:59.961,2011/11/04 15:59:00.189,16500,R10982,O2,0.0
182254,O_SENT,2011-11-08 14:12:59.995,2011-11-08 14:12:59.995,2011/11/04 15:59:00.189,16500,R10982,O5,0.0
182254,O_SENT,2011-11-08 14:12:59.995,2011-11-08 14:12:59.995,2011/11/04 15:59:00.189,16500,R10982,O5,0.0
180367,O_ACCEPTED,2011-11-08 14:17:20.502,2011-11-08 14:17:20.502,2011/10/27 20:15:40.154,8000,R10138,O0,0.0
182879,O_SELECTED,2011-11-08 14:18:28.009,2011-11-08 14:18:28.009,2011/11/07 17:18:21.009,5500,R10859,O4,0.0
182879,O_CREATED,2011-11-08 14:18:29.261,2011-11-08 14:18:29.261,2011/11/07 17:18:21.009,5500,R10859,O2,0.0
182879,O_SENT,2011-11-08 14:18:29.292,2011-11-08 14:18:29.292,2011/11/07 17:18:21.009,5500,R10859,O5,0.0
182879,O_SENT,2011-11-08 14:18:29.292,2011-11-08 14:18:29.292,2011/11/07 17:18:21.009,5500,R10859,O5,0.0
182641,O_SELECTED,2011-11-08 14:34:56.624,2011-11-08 14:34:56.624,2011/11/06 19:40:54.050,10000,R11202,O4,0.0
182641,O_CREATED,2011-11-08 14:34:57.674,2011-11-08 14:34:57.674,2011/11/06 19:40:54.050,10000,R11202,O2,0.0
182641,O_SENT,2011-11-08 14:34:57.702,2011-11-08 14:34:57.702,2011/11/06 19:40:54.050,10000,R11202,O5,0.0
182641,O_SENT,2011-11-08 14:34:57.702,2011-11-08 14:34:57.702,2011/11/06 19:40:54.050,10000,R11202,O5,0.0
182641,O_CANCELLED,2011-11-08 14:45:51.717,2011-11-08 14:45:51.717,2011/11/06 19:40:54.050,10000,R11202,O1,0.0
183094,O_SELECTED,2011-11-08 14:48:41.738,2011-11-08 14:48:41.738,2011/11/08 14:38:35.723,5000,R11169,O4,0.0
183094,O_CREATED,2011-11-08 14:48:42.515,2011-11-08 14:48:42.515,2011/11/08 14:38:35.723,5000,R11169,O2,0.0
183094,O_SENT,2011-11-08 14:48:42.566,2011-11-08 14:48:42.566,2011/11/08 14:38:35.723,5000,R11169,O5,0.0
183094,O_SENT,2011-11-08 14:48:42.566,2011-11-08 14:48:42.566,2011/11/08 14:38:35.723,5000,R11169,O5,0.0
179847,O_ACCEPTED,2011-11-08 14:55:23.658,2011-11-08 14:55:23.658,2011/10/25 22:02:17.539,6000,R10809,O0,0.0
183121,O_SELECTED,2011-11-08 15:07:17.348,2011-11-08 15:07:17.348,2011/11/08 14:59:08.820,42500,R10859,O4,0.0
183121,O_CREATED,2011-11-08 15:07:18.758,2011-11-08 15:07:18.758,2011/11/08 14:59:08.820,42500,R10859,O2,0.0
183121,O_SENT,2011-11-08 15:07:18.839,2011-11-08 15:07:18.839,2011/11/08 14:59:08.820,42500,R10859,O5,0.0
183121,O_SENT,2011-11-08 15:07:18.839,2011-11-08 15:07:18.839,2011/11/08 14:59:08.820,42500,R10859,O5,0.0
179534,O_ACCEPTED,2011-11-08 15:09:01.259,2011-11-08 15:09:01.259,2011/10/24 20:04:38.140,6000,R10629,O0,0.0
180980,O_DECLINED,2011-11-08 15:10:10.538,2011-11-08 15:10:10.538,2011/10/31 13:32:23.551,12500,R10138,O3,0.0
180439,O_ACCEPTED,2011-11-08 15:15:00.263,2011-11-08 15:15:00.263,2011/10/28 09:10:14.661,15000,R10629,O0,0.0
180703,O_ACCEPTED,2011-11-08 15:32:56.760,2011-11-08 15:32:56.760,2011/10/29 18:41:57.314,8000,R10138,O0,0.0
176566,O_ACCEPTED,2011-11-08 15:33:18.257,2011-11-08 15:33:18.257,2011/10/12 20:17:17.775,12000,R10972,O0,0.0
176030,O_CANCELLED,2011-11-08 16:02:17.915,2011-11-08 16:02:17.915,2011/10/10 18:56:42.216,11000,R11203,O1,0.0
182738,O_SELECTED,2011-11-08 16:02:25.114,2011-11-08 16:02:25.114,2011/11/07 10:40:31.358,6000,R10859,O4,0.0
182738,O_CREATED,2011-11-08 16:02:26.827,2011-11-08 16:02:26.827,2011/11/07 10:40:31.358,6000,R10859,O2,0.0
182738,O_SENT,2011-11-08 16:02:26.870,2011-11-08 16:02:26.870,2011/11/07 10:40:31.358,6000,R10859,O5,0.0
182738,O_SENT,2011-11-08 16:02:26.870,2011-11-08 16:02:26.870,2011/11/07 10:40:31.358,6000,R10859,O5,0.0
183145,O_SELECTED,2011-11-08 16:02:50.816,2011-11-08 16:02:50.816,2011/11/08 15:40:17.728,45000,R10982,O4,0.0
183145,O_CREATED,2011-11-08 16:02:52.148,2011-11-08 16:02:52.148,2011/11/08 15:40:17.728,45000,R10982,O2,0.0
183145,O_SENT,2011-11-08 16:02:52.195,2011-11-08 16:02:52.195,2011/11/08 15:40:17.728,45000,R10982,O5,0.0
183145,O_SENT,2011-11-08 16:02:52.195,2011-11-08 16:02:52.195,2011/11/08 15:40:17.728,45000,R10982,O5,0.0
180679,O_SENT_BACK,2011-11-08 16:06:01.996,2011-11-08 16:06:01.996,2011/10/29 16:29:12.279,29000,R10972,O6,0.0
180679,O_SENT_BACK,2011-11-08 16:06:01.996,2011-11-08 16:06:01.996,2011/10/29 16:29:12.279,29000,R10972,O6,0.0
181004,O_DECLINED,2011-11-08 16:07:48.394,2011-11-08 16:07:48.394,2011/10/31 14:47:35.687,15000,R10138,O3,0.0
180091,O_SELECTED,2011-11-08 16:11:36.842,2011-11-08 16:11:36.842,2011/10/26 21:57:31.382,48000,R11169,O4,0.0
180091,O_CANCELLED,2011-11-08 16:11:36.842,2011-11-08 16:11:36.842,2011/10/26 21:57:31.382,48000,R11169,O1,0.0
180091,O_CREATED,2011-11-08 16:11:38.186,2011-11-08 16:11:38.186,2011/10/26 21:57:31.382,48000,R11169,O2,0.0
180091,O_SENT,2011-11-08 16:11:38.266,2011-11-08 16:11:38.266,2011/10/26 21:57:31.382,48000,R11169,O5,0.0
180091,O_SENT,2011-11-08 16:11:38.266,2011-11-08 16:11:38.266,2011/10/26 21:57:31.382,48000,R11169,O5,0.0
180625,O_CANCELLED,2011-11-08 16:15:35.216,2011-11-08 16:15:35.216,2011/10/29 11:36:37.437,6000,R11203,O1,0.0
182774,O_CANCELLED,2011-11-08 16:17:14.739,2011-11-08 16:17:14.739,2011/11/07 13:20:28.973,9000,R10859,O1,0.0
183160,O_SELECTED,2011-11-08 16:21:00.550,2011-11-08 16:21:00.550,2011/11/08 16:17:20.177,9000,R10859,O4,0.0
183160,O_CREATED,2011-11-08 16:21:01.518,2011-11-08 16:21:01.518,2011/11/08 16:17:20.177,9000,R10859,O2,0.0
183160,O_SENT,2011-11-08 16:21:01.561,2011-11-08 16:21:01.561,2011/11/08 16:17:20.177,9000,R10859,O5,0.0
183160,O_SENT,2011-11-08 16:21:01.561,2011-11-08 16:21:01.561,2011/11/08 16:17:20.177,9000,R10859,O5,0.0
183151,O_SELECTED,2011-11-08 16:31:41.390,2011-11-08 16:31:41.390,2011/11/08 15:55:10.869,50000,R10880,O4,0.0
183151,O_CREATED,2011-11-08 16:31:42.497,2011-11-08 16:31:42.497,2011/11/08 15:55:10.869,50000,R10880,O2,0.0
183151,O_SENT,2011-11-08 16:31:42.524,2011-11-08 16:31:42.524,2011/11/08 15:55:10.869,50000,R10880,O5,0.0
183151,O_SENT,2011-11-08 16:31:42.524,2011-11-08 16:31:42.524,2011/11/08 15:55:10.869,50000,R10880,O5,0.0
183169,O_SELECTED,2011-11-08 16:33:30.371,2011-11-08 16:33:30.371,2011/11/08 16:26:30.032,6000,R11169,O4,0.0
183169,O_CREATED,2011-11-08 16:33:31.294,2011-11-08 16:33:31.294,2011/11/08 16:26:30.032,6000,R11169,O2,0.0
183169,O_SENT,2011-11-08 16:33:31.338,2011-11-08 16:33:31.338,2011/11/08 16:26:30.032,6000,R11169,O5,0.0
183169,O_SENT,2011-11-08 16:33:31.338,2011-11-08 16:33:31.338,2011/11/08 16:26:30.032,6000,R11169,O5,0.0
183175,O_SELECTED,2011-11-08 17:08:42.088,2011-11-08 17:08:42.088,2011/11/08 16:47:05.815,15000,R11202,O4,0.0
183175,O_CREATED,2011-11-08 17:08:43.361,2011-11-08 17:08:43.361,2011/11/08 16:47:05.815,15000,R11202,O2,0.0
183175,O_SENT,2011-11-08 17:08:43.389,2011-11-08 17:08:43.389,2011/11/08 16:47:05.815,15000,R11202,O5,0.0
183175,O_SENT,2011-11-08 17:08:43.389,2011-11-08 17:08:43.389,2011/11/08 16:47:05.815,15000,R11202,O5,0.0
183139,O_SELECTED,2011-11-08 17:11:23.263,2011-11-08 17:11:23.263,2011/11/08 15:34:01.442,13500,R11169,O4,0.0
183139,O_CREATED,2011-11-08 17:11:24.552,2011-11-08 17:11:24.552,2011/11/08 15:34:01.442,13500,R11169,O2,0.0
183139,O_SENT,2011-11-08 17:11:24.577,2011-11-08 17:11:24.577,2011/11/08 15:34:01.442,13500,R11169,O5,0.0
183139,O_SENT,2011-11-08 17:11:24.577,2011-11-08 17:11:24.577,2011/11/08 15:34:01.442,13500,R11169,O5,0.0
183052,O_SELECTED,2011-11-08 17:32:08.814,2011-11-08 17:32:08.814,2011/11/08 12:43:05.779,25000,R11119,O4,0.0
183052,O_CREATED,2011-11-08 17:32:09.934,2011-11-08 17:32:09.934,2011/11/08 12:43:05.779,25000,R11119,O2,0.0
183052,O_SENT,2011-11-08 17:32:09.971,2011-11-08 17:32:09.971,2011/11/08 12:43:05.779,25000,R11119,O5,0.0
183052,O_SENT,2011-11-08 17:32:09.971,2011-11-08 17:32:09.971,2011/11/08 12:43:05.779,25000,R11119,O5,0.0
183100,O_SELECTED,2011-11-08 17:35:18.244,2011-11-08 17:35:18.244,2011/11/08 14:42:54.094,10000,R11122,O4,0.0
183100,O_CREATED,2011-11-08 17:35:19.252,2011-11-08 17:35:19.252,2011/11/08 14:42:54.094,10000,R11122,O2,0.0
183100,O_SENT,2011-11-08 17:35:19.275,2011-11-08 17:35:19.275,2011/11/08 14:42:54.094,10000,R11122,O5,0.0
183100,O_SENT,2011-11-08 17:35:19.275,2011-11-08 17:35:19.275,2011/11/08 14:42:54.094,10000,R11122,O5,0.0
183187,O_SELECTED,2011-11-08 17:37:42.673,2011-11-08 17:37:42.673,2011/11/08 17:28:48.831,15000,R10862,O4,0.0
183187,O_CREATED,2011-11-08 17:37:43.536,2011-11-08 17:37:43.536,2011/11/08 17:28:48.831,15000,R10862,O2,0.0
183187,O_SENT,2011-11-08 17:37:43.572,2011-11-08 17:37:43.572,2011/11/08 17:28:48.831,15000,R10862,O5,0.0
183187,O_SENT,2011-11-08 17:37:43.572,2011-11-08 17:37:43.572,2011/11/08 17:28:48.831,15000,R10862,O5,0.0
182164,O_SELECTED,2011-11-08 17:39:26.621,2011-11-08 17:39:26.621,2011/11/04 11:53:13.929,10000,R10909,O4,0.0
182164,O_CANCELLED,2011-11-08 17:39:26.621,2011-11-08 17:39:26.621,2011/11/04 11:53:13.929,10000,R10909,O1,0.0
182164,O_CREATED,2011-11-08 17:39:27.559,2011-11-08 17:39:27.559,2011/11/04 11:53:13.929,10000,R10909,O2,0.0
182164,O_SENT,2011-11-08 17:39:27.607,2011-11-08 17:39:27.607,2011/11/04 11:53:13.929,10000,R10909,O5,0.0
182164,O_SENT,2011-11-08 17:39:27.607,2011-11-08 17:39:27.607,2011/11/04 11:53:13.929,10000,R10909,O5,0.0
183097,O_SELECTED,2011-11-08 17:52:10.493,2011-11-08 17:52:10.493,2011/11/08 14:38:39.052,4500,R11119,O4,0.0
183097,O_CREATED,2011-11-08 17:52:11.261,2011-11-08 17:52:11.261,2011/11/08 14:38:39.052,4500,R11119,O2,0.0
183097,O_SENT,2011-11-08 17:52:11.281,2011-11-08 17:52:11.281,2011/11/08 14:38:39.052,4500,R11119,O5,0.0
183097,O_SENT,2011-11-08 17:52:11.281,2011-11-08 17:52:11.281,2011/11/08 14:38:39.052,4500,R11119,O5,0.0
182242,O_SELECTED,2011-11-08 18:05:13.233,2011-11-08 18:05:13.233,2011/11/04 15:20:58.646,25000,R10909,O4,0.0
182242,O_CANCELLED,2011-11-08 18:05:13.233,2011-11-08 18:05:13.233,2011/11/04 15:20:58.646,25000,R10909,O1,0.0
182242,O_CREATED,2011-11-08 18:05:14.754,2011-11-08 18:05:14.754,2011/11/04 15:20:58.646,25000,R10909,O2,0.0
182242,O_SENT,2011-11-08 18:05:14.829,2011-11-08 18:05:14.829,2011/11/04 15:20:58.646,25000,R10909,O5,0.0
182242,O_SENT,2011-11-08 18:05:14.829,2011-11-08 18:05:14.829,2011/11/04 15:20:58.646,25000,R10909,O5,0.0
183064,O_SELECTED,2011-11-08 18:07:40.219,2011-11-08 18:07:40.219,2011/11/08 13:10:03.811,10000,R11181,O4,0.0
183064,O_CREATED,2011-11-08 18:07:41.302,2011-11-08 18:07:41.302,2011/11/08 13:10:03.811,10000,R11181,O2,0.0
183064,O_SENT,2011-11-08 18:07:41.330,2011-11-08 18:07:41.330,2011/11/08 13:10:03.811,10000,R11181,O5,0.0
183064,O_SENT,2011-11-08 18:07:41.330,2011-11-08 18:07:41.330,2011/11/08 13:10:03.811,10000,R11181,O5,0.0
182242,O_CANCELLED,2011-11-08 18:09:17.532,2011-11-08 18:09:17.532,2011/11/04 15:20:58.646,25000,R10909,O1,0.0
182242,O_SELECTED,2011-11-08 18:09:17.533,2011-11-08 18:09:17.533,2011/11/04 15:20:58.646,25000,R10909,O4,0.0
182242,O_CREATED,2011-11-08 18:09:18.569,2011-11-08 18:09:18.569,2011/11/04 15:20:58.646,25000,R10909,O2,0.0
182242,O_SENT,2011-11-08 18:09:18.600,2011-11-08 18:09:18.600,2011/11/04 15:20:58.646,25000,R10909,O5,0.0
182242,O_SENT,2011-11-08 18:09:18.600,2011-11-08 18:09:18.600,2011/11/04 15:20:58.646,25000,R10909,O5,0.0
183124,O_SELECTED,2011-11-08 18:15:49.728,2011-11-08 18:15:49.728,2011/11/08 15:05:22.840,1000,R11122,O4,0.0
183124,O_CREATED,2011-11-08 18:15:51.416,2011-11-08 18:15:51.416,2011/11/08 15:05:22.840,1000,R11122,O2,0.0
183124,O_SENT,2011-11-08 18:15:51.447,2011-11-08 18:15:51.447,2011/11/08 15:05:22.840,1000,R11122,O5,0.0
183124,O_SENT,2011-11-08 18:15:51.447,2011-11-08 18:15:51.447,2011/11/08 15:05:22.840,1000,R11122,O5,0.0
183142,O_SELECTED,2011-11-08 18:17:38.655,2011-11-08 18:17:38.655,2011/11/08 15:38:38.423,25000,R11119,O4,0.0
183142,O_CREATED,2011-11-08 18:17:39.905,2011-11-08 18:17:39.905,2011/11/08 15:38:38.423,25000,R11119,O2,0.0
183142,O_SENT,2011-11-08 18:17:39.939,2011-11-08 18:17:39.939,2011/11/08 15:38:38.423,25000,R11119,O5,0.0
183142,O_SENT,2011-11-08 18:17:39.939,2011-11-08 18:17:39.939,2011/11/08 15:38:38.423,25000,R11119,O5,0.0
183142,O_CANCELLED,2011-11-08 18:22:25.747,2011-11-08 18:22:25.747,2011/11/08 15:38:38.423,25000,R11119,O1,0.0
183142,O_SELECTED,2011-11-08 18:22:25.747,2011-11-08 18:22:25.747,2011/11/08 15:38:38.423,25000,R11119,O4,0.0
183142,O_CREATED,2011-11-08 18:22:27.452,2011-11-08 18:22:27.452,2011/11/08 15:38:38.423,25000,R11119,O2,0.0
183142,O_SENT,2011-11-08 18:22:27.496,2011-11-08 18:22:27.496,2011/11/08 15:38:38.423,25000,R11119,O5,0.0
183142,O_SENT,2011-11-08 18:22:27.496,2011-11-08 18:22:27.496,2011/11/08 15:38:38.423,25000,R11119,O5,0.0
183205,O_SELECTED,2011-11-08 18:28:27.291,2011-11-08 18:28:27.291,2011/11/08 18:24:14.838,6500,R10982,O4,0.0
183205,O_CREATED,2011-11-08 18:28:28.457,2011-11-08 18:28:28.457,2011/11/08 18:24:14.838,6500,R10982,O2,0.0
183205,O_SENT,2011-11-08 18:28:28.487,2011-11-08 18:28:28.487,2011/11/08 18:24:14.838,6500,R10982,O5,0.0
